institution,slug,country,continent,repository_code,archive_type,ape_detail_url,content_available_in_ape,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Chetham's Library,chetham-s-library,United Kingdom,Europe,GB-418,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-418,True,True,https://library.chethams.com/collections/,https://library.chethams.com/collections/digital-resources/athenaeum-souvenir/,ok,200,0,0,,
Chetham's Library,chetham-s-library,United Kingdom,Europe,GB-418,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-418,True,True,https://library.chethams.com/collections/,https://library.chethams.com/collections/archives-manuscripts/ecclesiastical-history/,ok,200,0,0,,
Chetham's Library,chetham-s-library,United Kingdom,Europe,GB-418,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-418,True,True,https://library.chethams.com/collections/,https://library.chethams.com/collections/digital-resources/art-treasures-examiner-of-1857/,ok,200,0,0,,
Chetham's Library,chetham-s-library,United Kingdom,Europe,GB-418,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-418,True,True,https://library.chethams.com/collections/,https://library.chethams.com/collections/,ok,200,0,0,,
"Christ's College Archives, University of Cambridge",christ-s-college-archives-university-of-cambridge,United Kingdom,Europe,GB-267,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-267,True,True,http://www.christs.cam.ac.uk/catalogues/archival-collections,https://www.christs.cam.ac.uk/filming-and-photography-christs-college,ok,200,0,0,,
Conway Hall Humanist Library and Archives,conway-hall-humanist-library-and-archives,United Kingdom,Europe,GB-2597,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-2597,True,True,http://conwayhall.org.uk/library/,https://www.conwayhall.org.uk/collections/,ok,200,0,0,,
Cotesbach Educational Trust Archive,cotesbach-educational-trust-archive,United Kingdom,Europe,GB-3069,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3069,True,True,http://cotesbachschoolhouse.org.uk/,https://www.cotesbacheducationaltrust.org.uk/archive-highlights,ok,200,0,0,,
Coventry History Centre,coventry-history-centre,United Kingdom,Europe,GB-144,Regional archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-144,True,True,http://coventrycollections.org/,https://www.coventrycollections.org/collection_highlights.aspx,ok,200,0,0,,
Coventry University Archives,coventry-university-archives,United Kingdom,Europe,GB-434,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-434,True,True,https://libguides.coventry.ac.uk/archives/home,https://libguides.coventry.ac.uk/archives/policies/deposit,ok,200,0,0,,
Coventry University Archives,coventry-university-archives,United Kingdom,Europe,GB-434,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-434,True,True,https://libguides.coventry.ac.uk/archives/home,https://libguides.coventry.ac.uk/archives/policies/notice,ok,200,0,0,,
Coventry University Archives,coventry-university-archives,United Kingdom,Europe,GB-434,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-434,True,True,https://libguides.coventry.ac.uk/archives/home,https://libguides.coventry.ac.uk/archives/events,ok,200,0,0,,
Coventry University Archives,coventry-university-archives,United Kingdom,Europe,GB-434,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-434,True,True,https://libguides.coventry.ac.uk/archives/home,https://libguides.coventry.ac.uk/archives/policies/collection,ok,200,0,0,,
Coventry University Archives,coventry-university-archives,United Kingdom,Europe,GB-434,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-434,True,True,https://libguides.coventry.ac.uk/archives/home,https://libguides.coventry.ac.uk/archives/collections,ok,200,0,0,,
"Crafts Study Centre Archives, University for the Creative Arts",crafts-study-centre-archives-university-for-the-creative-arts,United Kingdom,Europe,GB-2941,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-2941,True,True,https://www.csc.uca.ac.uk/,https://www.csc.uca.ac.uk/archives,ok,200,0,0,,
"Crafts Study Centre Archives, University for the Creative Arts",crafts-study-centre-archives-university-for-the-creative-arts,United Kingdom,Europe,GB-2941,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-2941,True,True,https://www.csc.uca.ac.uk/,https://www.csc.uca.ac.uk/collections-research-and-resources,ok,200,0,0,,
De Montfort University Archives and Special Collections,de-montfort-university-archives-and-special-collections,United Kingdom,Europe,GB-3071,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3071,True,True,https://specialcollections.catalogue.dmu.ac.uk/,https://specialcollections.catalogue.dmu.ac.uk/collections/General,ok,200,0,0,,
De Montfort University Archives and Special Collections,de-montfort-university-archives-and-special-collections,United Kingdom,Europe,GB-3071,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3071,True,True,https://specialcollections.catalogue.dmu.ac.uk/,https://specialcollections.catalogue.dmu.ac.uk/collections/Cinema%20and%20Television,ok,200,0,0,,
De Montfort University Archives and Special Collections,de-montfort-university-archives-and-special-collections,United Kingdom,Europe,GB-3071,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3071,True,True,https://specialcollections.catalogue.dmu.ac.uk/,https://specialcollections.catalogue.dmu.ac.uk/collections/DMU%20and%20predecessors,ok,200,0,0,,
De Montfort University Archives and Special Collections,de-montfort-university-archives-and-special-collections,United Kingdom,Europe,GB-3071,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3071,True,True,https://specialcollections.catalogue.dmu.ac.uk/,https://specialcollections.catalogue.dmu.ac.uk/collections/Youth%20Work,ok,200,0,0,,
De Montfort University Archives and Special Collections,de-montfort-university-archives-and-special-collections,United Kingdom,Europe,GB-3071,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3071,True,True,https://specialcollections.catalogue.dmu.ac.uk/,https://specialcollections.catalogue.dmu.ac.uk/collections,ok,200,0,0,,
"Downing College Archives, University of Cambridge",downing-college-archives-university-of-cambridge,United Kingdom,Europe,GB-269,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-269,True,True,https://www.dow.cam.ac.uk/about/downing-college-archive,https://www.dow.cam.ac.uk/about/downing-college-archive/film-downing-college-life-1928-30,http_error,404,0,0,Titulo da pagina sugere erro ou landing page generica.,
"Downing College Archives, University of Cambridge",downing-college-archives-university-of-cambridge,United Kingdom,Europe,GB-269,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-269,True,True,https://www.dow.cam.ac.uk/about/downing-college-archive,https://www.dow.cam.ac.uk/sites/default/files/archive_access_policyv2.1_2021.pdf,erro,,0,0,,Timeout ou falha no carregamento
"Downing College Archives, University of Cambridge",downing-college-archives-university-of-cambridge,United Kingdom,Europe,GB-269,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-269,True,True,https://www.dow.cam.ac.uk/about/downing-college-archive,https://www.dow.cam.ac.uk/about/downing-college-archive/archives-college-history,ok,200,0,0,,
"Downing College Archives, University of Cambridge",downing-college-archives-university-of-cambridge,United Kingdom,Europe,GB-269,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-269,True,True,https://www.dow.cam.ac.uk/about/downing-college-archive,https://www.dow.cam.ac.uk/about/downing-college-archive/archives-college-history,ok,200,0,0,,
Dudley Archives and Local History Service,dudley-archives-and-local-history-service,United Kingdom,Europe,GB-145,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-145,True,True,http://www.dudley.gov.uk/resident/libraries-archives/archives-and-local-history-service/,https://www.dudley.gov.uk/things-to-do/dudley-borough-libraries/archives-and-local-history-service/,ok,200,0,0,,
Dudley Archives and Local History Service,dudley-archives-and-local-history-service,United Kingdom,Europe,GB-145,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-145,True,True,http://www.dudley.gov.uk/resident/libraries-archives/archives-and-local-history-service/,https://www.dudley.gov.uk/media-centre/,ok,200,0,0,,
East Dunbartonshire Archives - Kirkintilloch,east-dunbartonshire-archives-kirkintilloch,United Kingdom,Europe,GB-1015,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1015,True,True,https://www.edlc.co.uk/heritage-arts/historical-records/archives/,https://www.edlc.co.uk/media/bheexfya/burials-research-guide.pdf,erro,,0,0,,Timeout ou falha no carregamento
East Dunbartonshire Archives - Kirkintilloch,east-dunbartonshire-archives-kirkintilloch,United Kingdom,Europe,GB-1015,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1015,True,True,https://www.edlc.co.uk/heritage-arts/historical-records/archives/,https://www.edlc.co.uk/media/0k5k3uci/building-plans-research-guide.pdf,erro,,0,0,,Timeout ou falha no carregamento
East Dunbartonshire Archives - Kirkintilloch,east-dunbartonshire-archives-kirkintilloch,United Kingdom,Europe,GB-1015,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1015,True,True,https://www.edlc.co.uk/heritage-arts/historical-records/archives/,https://www.edlc.co.uk/media/wrwlt0dx/valuations-roles-research-guide.pdf,erro,,0,0,,Timeout ou falha no carregamento
East Dunbartonshire Archives - Kirkintilloch,east-dunbartonshire-archives-kirkintilloch,United Kingdom,Europe,GB-1015,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1015,True,True,https://www.edlc.co.uk/heritage-arts/historical-records/archives/,https://www.edlc.co.uk/media/dyibtcf0/poorrelief2019.pdf,erro,,0,0,,Timeout ou falha no carregamento
East Dunbartonshire Archives - Kirkintilloch,east-dunbartonshire-archives-kirkintilloch,United Kingdom,Europe,GB-1015,County/local authority archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1015,True,True,https://www.edlc.co.uk/heritage-arts/historical-records/archives/,https://www.edlc.co.uk/media/0gjlnojz/house-history-2024.pdf,erro,,0,0,,Timeout ou falha no carregamento
Edinburgh University Library Heritage Collections,edinburgh-university-library-heritage-collections,United Kingdom,Europe,GB-237,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-237,True,True,https://archives.collections.ed.ac.uk/,https://archives.collections.ed.ac.uk/subjects,ok,200,0,0,,
Edinburgh University Library Heritage Collections,edinburgh-university-library-heritage-collections,United Kingdom,Europe,GB-237,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-237,True,True,https://archives.collections.ed.ac.uk/,https://archives.collections.ed.ac.uk/repositories,ok,200,0,0,,
