institution,slug,country,continent,repository_code,archive_type,bfi_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=18,ok,200,15,15,Página 18 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=19,ok,200,13,13,Página 19 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=20,ok,200,14,14,Página 20 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=21,ok,200,14,14,Página 21 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=22,ok,200,10,10,Página 22 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=23,ok,200,4,4,Página 23 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=24,ok,200,13,13,Página 24 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=25,ok,200,13,13,Página 25 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=26,ok,200,15,15,Página 26 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=27,ok,200,15,15,Página 27 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=28,ok,200,15,15,Página 28 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=29,ok,200,12,12,Página 29 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
