institution,slug,country,continent,repository_code,archive_type,filmoteca_vasca_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837817564,Superser,Ciclismo; Decada 1970; Depósito Indu Films,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Indu Films | ano: 1970-1979 | duração: 3´ 39´´ | observações: 35mm sonido óptico color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5040_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/superser_5040_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/superser_5040_1 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Superser,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837829415,Vuelta a España,Ciclismo; Decada 1970; Depósito Gorka Beunza González,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Gorka Beunza González | ano: 1970-1979 | duração: 1´ 24´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9544_7.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana_9544_7; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/vuelta_a_espana_9544_7 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Vuelta a España,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837829341,III Memorial Uriona,Ciclismo; Decada 1970; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Alejandro Ugalde | ano: 1970 | duração: 40´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9506_17.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/iii_memorial_uriona_9506_17; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/iii_memorial_uriona_9506_17 | categorias oficiais: Ciclismo; Decada 1970,1970,III Memorial Uriona,1970-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837828738,Vuelta a España,Ciclismo; Decada 1970; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Alejandro Ugalde | ano: 1970 | duração: 7´ 42´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9503_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana_9503_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/vuelta_a_espana_9503_1 | categorias oficiais: Ciclismo; Decada 1970,1970,Vuelta a España,1970-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836104904,Carrera ciclista,Ciclismo; Decada 1960; Depósito Julio Ruiz de Velasco,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Julio Ruiz de Velasco | ano: 1969 | duração: 21´´ | observações: Super 8, muda, color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/3402_7.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_3402_7; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_3402_7 | categorias oficiais: Ciclismo; Decada 1960",1969,Carrera ciclista,1969-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106484,Carrera ciclista,Ciclismo; Decada 1960; Depósito Evaristo Irigoyen Atorrasagasti,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Evaristo Irigoyen Atorrasagasti | ano: 1969 | duração: 35´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5850_13.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_5850_13; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_5850_13 | categorias oficiais: Ciclismo; Decada 1960,1969,Carrera ciclista,1969-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/365460316,Colocación de los apóstoles de Jorge Oteiza en el Santuario de Aránzazu (1969),Decada 1960,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | ano: 1969 | duração: 1´22"" | observações: Depósito realizado por Xabier Barriola en la Filmoteca Vasca en 2008. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/40_colocacion_de_los_apostoles_de_jorge_oteiza_en_santuario_aranzazu.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/colocacion-de-los-apostoles-de-jorge-oteiza-en-el-santuario-de-aranzazu-1969 | categorias oficiais: Decada 1960",1969,Colocación de los apóstoles de Jorge Oteiza en el Santuario de Aránzazu (1969),1969-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836108106,II Memorial Uriona,Ciclismo; Decada 1960; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1969 | duração: 1´ 11´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9506_11.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/ii_memorial_uriona_9506_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/ii_memorial_uriona_9506_1 | categorias oficiais: Ciclismo; Decada 1960,1969,II Memorial Uriona,1969-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106542,Vuelta a España,Ciclismo; Decada 1960; Depósito Anartz y Jon Ander Arrieta Berasarte,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Anartz y Jon Ander Arrieta Berasarte | ano: 1969 | duração: 3´ 04´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6257_11.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/vuelta_a_espana | categorias oficiais: Ciclismo; Decada 1960,1969,Vuelta a España,1969-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116413644,El pueblo de Vitoria,Decada 1960,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | ano: 1968 | duração: 20´ | observações: Se trata de un documental amateur realizado en 8mm. que participó en el Certamen Nacional de Cine Amateur de Vitoria. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/39_el_pueblo_de_vitoria.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/el-pueblo-de-vitoria | categorias oficiais: Decada 1960,1968,El pueblo de Vitoria,1968-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836108237,I Memorial Uriona,Ciclismo; Decada 1960; Depósito Alejandro Ugalde,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Alejandro Ugalde | ano: 1968 | duração: 1´ 19´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9506_13.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/i_memorial_uriona_9506_13; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/i_memorial_uriona_9506_13 | categorias oficiais: Ciclismo; Decada 1960,1968,I Memorial Uriona,1968-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836107886,Carrera ciclista,Ciclismo; Decada 1960; Depósito Jesús María Agirre Arriola,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Jesús María Agirre Arriola | ano: 1966 | duração: 2´ 18´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/8293_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_8293_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_8293_2 | categorias oficiais: Ciclismo; Decada 1960,1966,Carrera ciclista,1966-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/163687081,Pañuelos rojos,Decada 1960; Juan Bautista Pardo,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Juan Bautista Pardo | ano: 1966 | duração: 22´ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/38_panuelos_rojos.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/panuelos-rojos | categorias oficiais: Decada 1960,1966,Pañuelos rojos,1966-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836108365,Campeonato del Mundo de ciclismo.,Ciclismo; Decada 1960; Depósito Eulogio Caperochipi Echenique,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Eulogio Caperochipi Echenique | ano: 1965 | duração: 3´ 30´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9855_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/campeonato_del_mundo_de_ciclismo_9855_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/campeonato_del_mundo_de_ciclismo_9855_1 | categorias oficiais: Ciclismo; Decada 1960,1965,Campeonato del Mundo de ciclismo.,1965-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116854540,Elburua Gernika,Decada 1960; Gotzon Elortza; Gotzon Elortza,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Gotzon Elortza | direção/fonte: Gotzon Elortza | ano: 1962 | duração: 27’ | observações: La película fue restaurada por los laboratorios Image Film en julio de 2011. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/37_elburua_gernika.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/elburua-gernika; https://filmoteka.eus/es/coleccion/multimedia/gotzon-elortza/elburua-gernika | categorias oficiais: Decada 1960; Gotzon Elortza,1962,Elburua Gernika,1962-01-01,"Guerra, memória política e história",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116413649,Aberria (Erria),Decada 1960; Gotzon Elortza; Gotzon Elortza,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Gotzon Elortza | direção/fonte: Gotzon Elortza | ano: 1961 | duração: 15’ | observações: La película fue restaurada por los laboratorios Image Film en julio de 2011. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/36_aberria.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1960/aberria-erria; https://filmoteka.eus/es/coleccion/multimedia/gotzon-elortza/aberria-erria | categorias oficiais: Decada 1960; Gotzon Elortza,1961,Aberria (Erria),1961-01-01,Preservação e conservação,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836105656,Campeonato de ciclismo en pista,Ciclismo; Decada 1960; Depósito Amaya El Busto Sáez,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Amaya El Busto Sáez | ano: 1960-1969 | duração: 1´ 54´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5087_15.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/campeonato_de_ciclismo_en_pista_5087_15; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/campeonato_de_ciclismo_en_pista_5087_15 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Campeonato de ciclismo en pista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836104827,Carrera ciclista,Ciclismo; Decada 1960; Depósito Juan Jesús Amasorrain Usabiaga,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Juan Jesús Amasorrain Usabiaga | ano: 1960-1969 | duração: 32´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/1573_23.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_1573_23; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_1573_23 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836104870,Carrera ciclista,Ciclismo; Decada 1960; Depósito Raúl Gil Osoro,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Raúl Gil Osoro | ano: 1960-1969 | duração: 11´´ | observações: 16mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/2890_8.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_2890_8; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_2890_8 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836105868,Carrera ciclista,Ciclismo; Decada 1960; Depósito Juan José Lasa,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Juan José Lasa | ano: 1960-1969 | duração: 1´ 41´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5337_10.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_5337_10; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_5337_10 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106090,Carrera ciclista,Ciclismo; Decada 1960; Depósito Xabier Garaialde Maiztegi,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Xabier Garaialde Maiztegi | ano: 1960-1969 | duração: 1´ 28´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5406_20.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_5406_21; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_5406_21 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106255,Carrera ciclista,Ciclismo; Decada 1960; Depósito Pablo Alzola Cerero,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Pablo Alzola Cerero | ano: 1960-1969 | duração: 2´ 05´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5593_5.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_5593_5; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_5593_5 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106955,Carrera ciclista,Ciclismo; Decada 1960; Depósito Pedro Aranegi Lasuen,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Pedro Aranegi Lasuen | ano: 1960-1969 | duração: 6´ 22´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6337_15.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_6337_15; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_6337_15 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836107587,Carrera ciclista,Ciclismo; Decada 1960; Depósito Karmele Lasa Laboa,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Karmele Lasa Laboa | ano: 1960-1969 | duração: 2´ 40´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6473_11.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_6473_11; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_6473_11 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/838633893,Carrera ciclista,Ciclismo; Decada 1960; Depósito Juan Jesús Amasorrain Usabiaga,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Juan Jesús Amasorrain Usabiaga | ano: 1960-1969 | duração: 27´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/1573_16.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_1573_16; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_1573_16 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836104945,Carrera ciclista en Donostia-San Sebastián,Ciclismo; Decada 1960; Depósito Andoni Gallego Cobo,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Andoni Gallego Cobo | ano: 1960-1969 | duração: 3´ 59´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/3772_10.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_donostia_san_sebastian_3772_10; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_donostia_san_sebastian_3772_10 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista en Donostia-San Sebastián,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836105320,Carrera ciclista en el Velodromo de Anoeta,Ciclismo; Decada 1960; Depósito Amaya El Busto Saez,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Amaya El Busto Saez | ano: 1960-1969 | duração: 2´ 54´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5087_14.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_velodromo_anoeta_5087_14; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_velodromo_anoeta_5087_14 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista en el Velodromo de Anoeta,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836103681,Carrera ciclista. Bergara,Ciclismo; Decada 1960; Depósito Juan Jesús Amasorrain Usabiaga,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Juan Jesús Amasorrain Usabiaga | ano: 1960-1969 | duração: 4´ 13´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/1570_13.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_bergara_1570_13; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_bergara_1570_13 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista. Bergara,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836104119,Carrera ciclista. Bergara,Ciclismo; Decada 1960; Depósito Juan Jesús Amasorrain Usabiaga,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1960 | direção/fonte: Depósito Juan Jesús Amasorrain Usabiaga | ano: 1960-1969 | duração: 30´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/1562_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_bergara_1562_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1960/carrera_ciclista_bergara_1562_1 | categorias oficiais: Ciclismo; Decada 1960,1960-1969,Carrera ciclista. Bergara,1960-1969,Esporte e cultura física,Plataforma externa de vídeo
