institution,slug,country,continent,repository_code,archive_type,dr_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/thelma-og-irene_563526,Thelma og Irene,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_følelsesladet; culturalorigin_dansk,"Dansk tv-spil fra 1977. Thelma bor alene sammen med sin teenagedatter Irene og sønnen Hubert, der er udviklingshæmmet. Hendes mand har forladt hende, pengene er små og tilværelsen grå. Men både Thelma og Irene bliver nødt til at bevæge sig videre i livet. | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_følelsesladet, culturalorigin_dansk | ano: 1977 | duração: 01:43:09 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-09-20T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/en-ordentlig-omgang_580777,En ordentlig omgang,Gensyn - Se programmer fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_autentisk/realistisk; culturalorigin_dansk,"Dansk tv-spil fra 1977. John og Jytte har købt et stort hus af den lidt ældre slags. Det trænger til en ordentlig omgang før indflytningen, så derfor bliver der hyret håndværkere. Men forventningerne til kvalitet og arbejdstempo er noget forskellige, og t | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_autentisk/realistisk, culturalorigin_dansk | ano: 1977 | duração: 37:29 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-09-11T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/sofies-skolegang_531656,Sofies skolegang,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_tv-teater; mood_intellektuel/tankevækkende; culturalorigin_dansk,"Dansk tv-teater fra 1977. I sidste halvdel af 1800-tallet møder en ung bonde højskoleforstanderen Christen Kold og bliver inspireret til at oprette en friskole i landsbyen Roemark. Tv-stykket er en dramatisering af pædagogen og højskolemanden Christen Kol | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_tv-teater, mood_intellektuel/tankevækkende, culturalorigin_dansk | ano: 1977 | duração: 59:07 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-08-16T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/side_om_side_for_roedt_531658,Side om side for rødt,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_rå; culturalorigin_dansk,"Dansk tv-drama fra 1977. Læske-Kurt, Syre-Flemming, Hvide-Bent. Det er blot nogle af de forhutlede typer, der kæmper sig igennem en barsk dagligdag med misbrug, kriminalitet og en desperat jagt efter det næste skud i Stig Ramsings drama om narko. Og om dø | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_rå, culturalorigin_dansk | duração: 01:10:17 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-05-24T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/anne_576654,Anne,Gensyn - Se programmer fra DR's arkiv her; livsstil; gensyn; dr gensyn; acc_spoken_subtitles; thesaurus_børn; thesaurus_katolicisme; thesaurus_kristendom; thesaurus_tro; editorialptaxtop_gensyn,"Dansk dokumentar fra 1977. Anne er en 11-årig katolsk pige. I dette portræt fortæller hun om sin skolegang på Rygaards Skole i Hellerup, hvor både danske og internationale elever undervises af nonner. Og hun beretter om, hvordan religionen fylder i hverda | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: livsstil, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: thesaurus_børn, thesaurus_katolicisme, thesaurus_kristendom, thesaurus_tro, editorialptaxtop_gensyn, editorialptaxsub_religion, culturalorigin_dansk | ano: 1977 | duração: 26:24 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-04-15T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/troubadouren_580780,Troubadouren,Gensyn - Se programmer fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_følelsesladet; culturalorigin_dansk,"Dansk tv-spil fra 1977. Karl er 35 år og bor hjemme hos sin mor. Drømmen er at blive en stor sanger, men heller ikke tredje gang, han prøver, kommer han ind på Operaakademiet. Karl er dog sikker på, at det hele nok skal lykkes, selvom det tærer hårdt på | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_følelsesladet, culturalorigin_dansk | ano: 1977 | duração: 01:08:10 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-04-11T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/det-er-erhard_438488,Det er Erhard,Gensyn: 1970'erne - Se programmer fra DR's arkiv her; arkivnyheder; gensyn; dr gensyn; organization_centrum-demokraterne; person_erhard jakobsen; thesaurus_politik; editorialptaxtop_gensyn; editorialptaxsub_arkivnyheder,"Dansk dokumentar fra 1977. ""Engang i mellem har min kone sagt, tag nu lige og tænk på, du ikke kan gå på vandet"". Med disse ord begynder et uddybende portræt af mennesket og politikeren Erhard Jakobsen. Fra barndommen hos bedsteforældrene i Jylland, over | tipo DRTV: program | coleção: Gensyn: 1970'erne - Se programmer fra DR's arkiv her | categorias: arkivnyheder, gensyn, dr gensyn | palavras-chave: organization_centrum-demokraterne, person_erhard jakobsen, thesaurus_politik, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 1977 | duração: 45:52 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-03-18T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/loerdagshjoernet_-dirch-passer_438223,Lørdagshjørnet: Sæson 1977 – Dirch Passer,Gensyn - Se programmer fra DR's arkiv her; underholdning; gensyn; dr gensyn; person_dirch passer; thesaurus_optræden; editorialptaxtop_gensyn; editorialptaxsub_underholdning; culturalorigin_dansk,"Dansk talkshow fra 1977. En af Danmarks største komikere er gæst i Lørdagshjørnet. Dirch Passer underholder bl.a. med et potpourri af nogle af sine kendte numre, parodierer Poul Reumert og Peter Malberg og improviserer sange på fransk, italiensk, hollands | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: underholdning, gensyn, dr gensyn | palavras-chave: person_dirch passer, thesaurus_optræden, editorialptaxtop_gensyn, editorialptaxsub_underholdning, culturalorigin_dansk | ano: 1977 | duração: 01:11:53 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-03-12T17:44:18.9600000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/lille-skole-_-stor-skole_551844,Lille skole - stor skole?,Gensyn - Se programmer fra DR's arkiv her; gensyn; dr gensyn; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1977. Hunseby Skole på Lolland skal nedlægges, og eleverne skal overflyttes til en ny og større skole. Hør, hvorfor de unge lollikker er kede af at skulle forlade den lille skole, hvor alle kender hinanden. Og hvorfor de synes, det er | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: gensyn, dr gensyn | palavras-chave: thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1977 | duração: 13:32 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-01-14T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/louises-hus_444976,Louises hus,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_følelsesladet; mood_intellektuel/tankevækkende; culturalorigin_dansk,"Dansk tv-spil fra 1977. Louise kommer hjem til mand og hus efter flere måneders rekreationsophold i udlandet. Hun har haft et nervøst sammenbrud. Louise føler sig rask, men kan dog stadig ikke huske, hvad der egentlig skete den aften, hun kom på hospitale | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_følelsesladet, mood_intellektuel/tankevækkende, culturalorigin_dansk | ano: 1977 | duração: 01:51:13 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1977-01-01T20:54:52.0800000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/loerdagshjoernet_-gasolin_438227,Lørdagshjørnet: Sæson 1976 – Gasolin',Gensyn - Se programmer fra DR's arkiv her; underholdning; gensyn; dr gensyn; acc_spoken_subtitles; organization_gasolin'; thesaurus_rock; editorialptaxtop_gensyn; editorialptaxsub_underholdning; culturalorigin_dansk,"Dansk talkshow fra 1976. Gasolin' gæster Lørdagshjørnet. Den populære danske rockgruppe, der tæller Kim Larsen, Franz Beckerlee, Wili Jønsson og Søren Berlev, spiller også flere numre - bl.a. 'Sirenesangen' og 'Kloden drejer stille rundt'. Vært: Henrik Iv | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: underholdning, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: organization_gasolin', thesaurus_rock, editorialptaxtop_gensyn, editorialptaxsub_underholdning, culturalorigin_dansk | ano: 1976 | duração: 56:49 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1976-12-11T16:10:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/koekkenvaerkstedet_564762,Køkkenværkstedet,Gensyn: 1970'erne - Se programmer fra DR's arkiv her; livsstil; mad; gensyn; dr gensyn; thesaurus_madlavning; editorialptaxtop_gensyn; editorialptaxsub_børn; culturalorigin_dansk,"Dansk børneprogram fra 1976. Fire nysgerrige unger kastes ud i et køkkeneksperiment. De skal lære at kærne smør af piskefløde, forvandle kærnemælk til ost og bage brød af mel, de selv har malet - og af vallen, der er tilovers fra osten. Udløber: 6. feb 20 | tipo DRTV: program | coleção: Gensyn: 1970'erne - Se programmer fra DR's arkiv her | categorias: livsstil, mad, gensyn, dr gensyn | palavras-chave: thesaurus_madlavning, editorialptaxtop_gensyn, editorialptaxsub_børn, culturalorigin_dansk | ano: 1976 | duração: 28:34 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1976-12-01T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/amerikansk-praesidentvalg-1976_478318,Amerikansk præsidentvalg 1976,Gensyn - Se programmer fra DR's arkiv her; arkivnyheder; gensyn; dr gensyn; acc_spoken_subtitles; thesaurus_politiske valg; thesaurus_usa; controlled_præsidentvalg 1976; editorialptaxtop_gensyn; editorialptaxsub_arkivnyheder,"Dansk reportage fra 1976. Republikaneren Gerald Ford kæmper for at blive siddende som præsident ved valget i 1976. Udfordreren er demokraternes forholdsvis ukendte Jimmy Carter. TV-Aktuelt følger i kandidaternes kampagnespor på tværs af landet - fra sorte | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: arkivnyheder, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: thesaurus_politiske valg, thesaurus_usa, controlled_præsidentvalg 1976, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 1976 | duração: 45:02 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1976-10-29T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/man-bliver-bidt-af-det_518038,Man bliver bidt af det,Gensyn - Se programmer fra DR's arkiv her; livsstil; natur; krop; sundhed; gensyn; dr gensyn; acc_spoken_subtitles; thesaurus_vandring; controlled_hærvejen; editorialptaxtop_gensyn; editorialptaxsub_sundhed; culturalorigin_dansk,"Dansk reportage fra 1976. ""En gang bidt - altid bidt af vandring"". Sådan siger en kvinde, der deltager i Hærvejsvandringen fra Slesvig til Viborg - en travetur på 300 kilometer over syv dage. Træthed og vabler opvejes af kammeratskab og naturoplevelser, s | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: livsstil, natur, krop, sundhed, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: thesaurus_vandring, controlled_hærvejen, editorialptaxtop_gensyn, editorialptaxsub_sundhed, culturalorigin_dansk | ano: 1976 | duração: 29:12 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1976-09-20T00:00:00.0000000Z
