institution,slug,country,continent,repository_code,archive_type,filmmuseum_dusseldorf_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/899732/schauplatz,SCHAUPLATZ,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Deutschland,"""ZT: BILK / Aktion Wohnungsnot / in Düsseldorf; Studierende der AWN (Aktion Wohnungsnot) besetzen Häuser u.a. in der Ellerstraße und in der Kronprinzenstraße. Plakate an einer Wand mit der Aufschrift: ""Arbeiter und Studenten / Haben im Kampf gegen / Mietwucher und Bodenspekulation / dieses Haus besetzt 1974"". Auf einem Zettel steht: ""Im Düsseldorfer Stadtteil Bilk gibt es 25 leerstehende Häuser!!"" LIED Orte und Straßen in Düsseldorf: Neusser Straße, Gerresheim, Martinstraße 58, Kirchstraße, Josefplatz. Beteiligte suchen Aufmerksamkeit der Bevölkerung, große Solidarität durch Unterschriften geschenkt, aber auch Skeptiker. Gruppengespräche des Vereins um neue Bewerber*innen auszusuchen oder Probleme z.B. von Hausräumung zu lösen (in Lohhausen wegen Bau der Autobahn), gemeinsames Abendessen, Erfahrungsberichte von den Bewohner*innen der Häuser über Wohngemeinschaften, BaFög, Jobs. Weitere Projekte kommen zustande: Kinderladen, Spiel- und Lerngruppen, Betreuungshaus für studierende Eltern. Besuch einer kleinen Gruppe der AWN beim Amt für Wohnungswesen wegen Zweckentfremdung. Kampf gegen... | objektnummer: FM.Film.52593 | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/899732/schauplatz | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",[1974],SCHAUPLATZ,[1974],"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021657/dusseldorfer-monatsschau-mai-1981-ein-haus-wird-besetzt,"DÜSSELDORFER MONATSSCHAU (Mai 1981): EIN HAUS WIRD BESETZT, DIE MIETE NICHT BEZAHLT",Ton/bewegtes Bild - Werk; Wochenschau; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Werner Kubny (geboren 1949),"""Die Düsseldorfer Monatsschau unterstützt alternative, links-orientierte soziale Bewegungen. An der Stelle informiert sie über den Kampf der Bevölkerung gegen die Zerstörung billiges Wohnraumes, schließlich aber auch gegen Polizeigewalt. Bei einer Demonstration singen die Menschen ""Ein Haus wird besetzt und die Miete nicht bezahlt"". Ein Haus auf der Volmerswerther Straße wird in der Tat besetzt und als Stadtteilzentrum genutzt. Dort finden Treffen z.B. für Umweltschutz oder eine Knastgruppe statt. Das Haus wird von der Polizei mit Gewalt geräumt, es folgt ein großer Streit zwischen Menschenmenge und Polizei. Bei der Zurückeroberung des Hauses wird festgestellt, dass es von der Polizei verwüstet worden ist, um es unbewohnbar zu machen. Die Leute restaurieren es am Ende. Weitere Beispiele von Hausbesetzung in Düsseldorf und Umgebung sind genannt: u.a. Suitbertusstraße, Neuss, Hilden."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63400 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021657/dusseldorfer-monatsschau-mai-1981-ein-haus-wird-besetzt | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",Mai 1981,"DÜSSELDORFER MONATSSCHAU (Mai 1981): EIN HAUS WIRD BESETZT, DIE MIETE NICHT BEZAHLT",Mai 1981,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021377/dusseldorfer-monatsschau-januar-1981,DÜSSELDORFER MONATSSCHAU (Januar 1981),Ton/bewegtes Bild - Werk; Wochenschau; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Michael Groote; Werner Kubny (geboren 1949),"""In dieser Folge der Düsseldorfer Monatsschau geht es wieder um die Kinder und den Raum, der für sie in den Städten zur Verfügung gestellt wird. Kinder spielen am Rand der Straße, trotz Autoverkehr, wodurch die Gefahr spürbar gemacht wird. Kinder interviewen sich gegenseitig über Wünsche nach Spiel- und Sportplätzen. Ein Brief für den Oberbürgermeister wird vorgelesen, wo die Kinder ihre Wünsche nach mehr Bäumen, Fußwegen, Müllheimern, Blumenkübeln äußern und klar gegen Autos sprechen. Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63395 | direção: Michael Groote; Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021377/dusseldorfer-monatsschau-januar-1981 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",Januar 1981,DÜSSELDORFER MONATSSCHAU (Januar 1981),Januar 1981,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021255/dusseldorfer-monatsschau-dezember-1979-teil-1,DÜSSELDORFER MONATSSCHAU (Dezember 1979): Teil 1,Ton/bewegtes Bild - Werk; Wochenschau; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Werner Kubny (geboren 1949),"""Der Blick der Düsseldorfer Monatsschau richtet sich nach Düsseldorf-Garath und beleuchtet eine Mütterinitiative, die für bessere Räumlichkeiten eines Kindergartens kämpft. Es ergibt sich auch ein Gespräch mit der Stadtverwaltung. Dann spricht möglicherweise Werner Kubny selber über den Anspruch der Monatsschau: kritisch bleiben, verschiedene Meinungen wiedergeben. Als Nächstes wird die Düsseldorfer Musikgruppe ""Smarties"" porträtiert. Ein sozialkritischer Text wird vorgelesen. Während einer Passage eines Konzertes, wird das Publikum interviewt. Am Ende kommt eine kurze, lustige Wettervorhersage mit Wolkenmontage."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63391 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021255/dusseldorfer-monatsschau-dezember-1979-teil-1 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",Dezember 1979,DÜSSELDORFER MONATSSCHAU (Dezember 1979): Teil 1,Dezember 1979,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/383671/begrabnis-des-dusseldorfer-oberburgermeisters-georg-glock,[Begräbnis des Düsseldorfer Oberbürgermeisters Georg Glock],Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Dieser Amateurfilm wurde während des Begräbnisses des Düsseldorfer Oberbürgermeisters Georg Glock gedreht. Glock war am 6. Dezember 1959 an einem Herzschlag verstorben. Zunächst wird die Trauerbeflaggung am Wilhelm-Marx-Haus und am Marktplatz gezeigt. Die Gäste kommen mit tollen Autos am Robert-Schumann-Saal am Ehrenhof an, es handelt sich vermutlich um Politiker. Im Saal ist die Bühne voller Blumenkränze, immer wieder wird der Sarg gezeigt. Ein paar Männer sprechen. Eine große Fahne mit den Düsseldorfer Wappen hängt über der Bühne. Der Zug läuft hinter den Autos am Joseph-Beuys-Ufer entlang, es sind Kräne am Rheinufer zu sehen. Am Südfriedhof liegen am Wegrand wieder alle Blumenkränze, die Menschen lesen die Namen darauf. Die Kamera, die zum Teil von weiter weg mit Zoom filmt, wird von den Menschen gar nicht wahrgenommen."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. Religion/Begräbnis | objektnummer: FM.Film.31301 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/383671/begrabnis-des-dusseldorfer-oberburgermeisters-georg-glock | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",Dezember 1959,[Begräbnis des Düsseldorfer Oberbürgermeisters Georg Glock],Dezember 1959,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/997432/dusseldorfer-monatsschau-6,DÜSSELDORFER MONATSSCHAU: 6.,Ton/bewegtes Bild - Werk; Monatsschau; Deutschland; direção: Werner Kubny (geboren 1949),"a) Werkstatt-Festival 1979 (versch. Kleinkünstler) b) Jugendarbeitslosigkeit in Düsseldorf (Interviews) c) TOOM-Markt Bilker Bahnhof verdrängt Anwohner d) Besetztes Haus Kronprinzenstrasse 90, Stürmung | objektnummer: FM.Film.62095 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/997432/dusseldorfer-monatsschau-6 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",6. Oktober 1979,DÜSSELDORFER MONATSSCHAU: 6.,6. Oktober 1979,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/997055/dusseldorfer-monatsschau-4,DÜSSELDORFER MONATSSCHAU: 4.,Ton/bewegtes Bild - Werk; Monatsschau; Deutschland; direção: Werner Kubny (geboren 1949),a) „Die Werkstatt“ – Zentrum für alternative Kulturarbeit b) Frauenzentrum Düsseldorf c) „Hirsch heiß ich“ - Restaurierung des Hofgartendenkmals d) Rheinfahrbetrieb Düsseldorf | objektnummer: FM.Film.62088 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/997055/dusseldorfer-monatsschau-4 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.,4. Juni 1979,DÜSSELDORFER MONATSSCHAU: 4.,4. Juni 1979,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/997007/dusseldorfer-monatsschau-3,DÜSSELDORFER MONATSSCHAU: 3.,Ton/bewegtes Bild - Werk; Monatsschau; Deutschland; direção: Werner Kubny (geboren 1949),Sanierungsgebiet Bilk: Elisabethstrasse 71 (Interviews mit Anwohnern) | objektnummer: FM.Film.62087 | direção: Werner Kubny (geboren 1949) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/997007/dusseldorfer-monatsschau-3 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.,3. Mai 1979,DÜSSELDORFER MONATSSCHAU: 3.,3. Mai 1979,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021669/bilker-strassenfest,[BILKER STRASSENFEST],Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Dokumentarische Aufnahme des Bilker Straßenfestes. Preisverleihung der Schüler*innen, Konzert. Es wird ein bisschen getanzt, vor allem auf der Bühne."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022 | objektnummer: FM.Film.63401 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021669/bilker-strassenfest | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",27. Mai 1978,[BILKER STRASSENFEST],27. Mai 1978,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/355152/dusseldorf--notizen-am-rande,DÜSSELDORF - NOTIZEN AM RANDE,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland,"Ausgangspunkt für dieses Filmessay waren einige Filmrollen, die mir das Filmmuseum Düsseldorf mit der Frage in die Hand drückte, ob ich daraus einen Film machen könne. Es waren bislang unveröffentlichte Aufnahmen von Düsseldorf im Zweiten Weltkrieg: Trümmerbilder. Eine Bestandsaufnahme der durch Bomben zerstörten Gebäude und Straßenzüge. Die Menschen kommen eher am Rande vor. Die Urheber dieser distanzierten Bilder sind unbekannt, vieles spricht für einen behördlichen Auftraggeber. Um die aktuell zu gängige Opferperspektive nicht einseitig zu bedienen, dehnte ich den Zeitrahmen des Projektes aus. Der Film holt Spuren von Ereignissen aus der Düsseldorfer Geschichte von 1925 bis 1953, punktuell beleuchtet, an die Oberfläche. Dabei stand weder der Anspruch einer ""ausgewogenen"" noch ""lückenlosen"" ""Geschichtsdarstellung"" im Vordergrund. Mein Misstrauen gilt den vereinfachenden, heute populären ""linearen"" Geschichtsdarstellungen. Mir ging es darum, das gefundene Material zum Sprechen zu bringen, verschiedene Ebenen freizulegen. Aufnahmen diverser Herkunft und Intentionalität, von Privatau... | objektnummer: FM.Film.6389 | direitos: Filmmuseum der Landeshauptstadt Düsseldorf | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/355152/dusseldorf--notizen-am-rande | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",2005,DÜSSELDORF - NOTIZEN AM RANDE,2005-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
