institution,slug,country,continent,repository_code,archive_type,iam_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20260312171017/INST13-Braderie-de-la-Condamine.mp4,Braderie de la Condamine,instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: instantanes saison | palavras-chave: attraction, commerce, fete, vie quotidienne | lugares: la condamine quartier, monaco, quai albert ier, rue princesse caroline | autores: tournay joseph | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Braderie de la Condamine - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Braderie de la Condamine Film amateur Fonds Badia Années 1930 De 1931 à 1936, au printemps, une grande braderie se déroule à La Condamine, sous l’égide du comité des commerçants, avec le soutien du Conseil communal et celui de la Chambre consultative des intérêts étrangers. La rue princesse Caroline, pavoisée de banderoles publicitaires et jonchée de stands, est envahie par la foule des grands jours. Parmi les étals de tissus, p...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20231117123727/INST-GUIDI-Camp-Scout.mp4,Camp de scouts à Bonson,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: guidi | categoria: pratiques amateurs | palavras-chave: campagne, collation, enfance, groupe, montagne | lugares: bonson | autores: guidi francois | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Camp de scouts à Bonson - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Camp de scouts à Bonson Film amateur Fonds Guidi Années 1930 En 1925, François Guidi est l’un des premiers cinéastes amateurs de Monaco à utiliser la nouvelle caméra 9,5 mm Pathé-Baby, commercialisée à Monaco par son ami photographe, Joseph Tournay. Dix ans plus tard, sa caméra toujours avec lui quand il se déplace, le cinéaste filme les camps d’été de scouts qu’il organise. Datée de 1934, cette bobine s’attarde sur la vie d’un camp installé sur la commune de Bonson. Scouts et jeannettes, enfant...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240701154637/P-00609_Jeu-set-et-match.mp4,Jeu set et match,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds viviani | categoria: pratiques amateurs | palavras-chave: loisirs, sport | lugares: la condamine quartier, monaco | período: annees 1930s | suporte: 8 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Jeu set et match - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Jeu set et match Film amateur Fonds Viviani Années 1930 Au milieu de ce film de famille, les images d’un lieu disparu : les courts de tennis de la Condamine appelés Radziwill. Né en 1905, ce club succède au Lawn Tennis Club de l’Hôtel de Paris et possède trois courts en terre battue. Le tournoi devient un rendez-vous incontournable du carnet mondain. Il s’exilera ensuite sur les terrains de l’Auto-Riviera un garage de Beausoleil en 1921, avant de gagner le Monte-Carlo Country Club en 1928. Les tennis la Condamine continueront d’e...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20231117123352/INST-Parsi-Sur-le-toit-de-la-villa-Juliette.mp4,Jeux de rôle à Saint-Roman,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: parsi | categoria: pratiques amateurs | palavras-chave: enfance, famille, jeux | lugares: boulevard ditalie, larvotto quartier, monaco, villa juliette | autores: rapaire georges | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Jeux de rôle à Saint-Roman - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Jeux de rôle à Saint-Roman Film amateur Fonds Parsi Années 1930 La famille Rapaire se retrouve sur le toit-terrasse de la villa Juliette qu’elle habite, au 15 boulevard d’Italie à Monaco. Dégagée sur la mer, cette terrasse offre aussi une belle vue d’ensemble sur les bâtisses du quartier Saint-Roman. Là, petits et grands se livrent à des jeux de rôles, savamment mis en scène pour la caméra 9,5 mm du cinéaste de famille, Georges, spectateur privilégié de ces mome...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Badia_03_Ski_a_Beuil.mp4,Monte-Carlo ski à Beuil,film amateur,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | palavras-chave: campagne, loisirs, neige | lugares: beuil | autores: badia ramon | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: noir et blanc | fonte de vídeo: video/mp4 | Monte-Carlo ski à Beuil - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Monte-Carlo ski à Beuil Film amateur Fonds Badia Années 1930 Un groupe d’amis quitte Monaco pour une sortie dans les montagnes enneigées, les skis chargés sur le toit de la voiture. Cette année-là, le Monte-Carlo Ski Club a installé son chalet dans le village de Beuil. Durant cette journée ensoleillée, Josette Tournay et Roger Félix Médecin, Ramon Badia et Cilette Tournay, s’amusent devant une caméra complice, entre pas de danse, descentes et chutes. Ces images ont été tournées en 9,5 mm, certainement avec la caméra Pathé-Baby du père, Joseph Tournay,...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251015093258/INST08-Occupe-toi-de-Monique.mp4,Occupe-toi de Monique !,instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds dozo | categoria: instantanes saison | palavras-chave: commerce, enfance, jardin, jeux, promenade, vie quotidienne | lugares: boulevard des moulins, jardins de la petite afrique, monaco, monte carlo quartier, terrasses du casino de monte carlo | autores: dozo alfred | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Occupe-toi de Monique ! - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Occupe-toi de Monique ! Film amateur Fonds Dozo Années 1930 Une femme et son enfant sortent d’une boutique du boulevard des Moulins, affichant fièrement leurs habits tout neufs. Elles contemplent un instant la vitrine, filmées depuis le trottoir d’en-face par un cinéaste amateur. La petite fille, très coquette, se retourne et jette un regard furtif en direction de l’opéra...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/rallye-monte-carlo/,Rallye Monte-Carlo,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: course automobile, sport | lugares: monaco, monte carlo quartier, terrasses du casino de monte carlo | autores: louis paul | período: annees 1930s | suporte: negatif 24 x 36 | tipo: photo professionnelle | técnica: noir et blanc | Rallye Monte-Carlo - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Rallye Monte-Carlo Photo professionnelle Fonds Paul Louis Années 1930 18ème Rallye Monte-Carlo qui a eu lieu du 17 janvier au 25 janvier 1939. Les vainqueurs ex aequo : l’équipage 7 formé de Jean Trévoux et de Marcel Lesurque sur un cabriolet Hotchkiss 686 GD Riviera immatriculé 887-RM2, et l’équipage 31 formé de Joseph Paul et de Marcel Contet sur un coach Delahaye 135 M immatriculé 4400-YB5. Année : 1939 Précision sur la date : du 17 janvier au 25 janvier 1939 Auteurs : Louis Paul Lie...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20241015130617/P-00758-Gymnastique-pere-et-fils.mov,Séance de gymnastique,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: parsi | categoria: pratiques amateurs | palavras-chave: enfance, famille, sport, vie quotidienne | lugares: monaco | autores: rapaire teresa | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Séance de gymnastique - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Séance de gymnastique Film amateur Fonds Parsi Années 1930 Dans la famille Rapaire, on aime particulièrement le sport que l’on pratique partout, à la campagne ou dans la cour de sa maison, dans le « coin des enfants » du Larvotto ou au bord de la piscine du Beach. La nouvelle caméra Pathé-Baby devient la complice de ces exercices familiaux. Dans cette bobine, le petit René imite les mouvements de gymnastique que son père enchaîne : assouplissements, pompes, haltères. La mise en scène choisie par la ciné...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251015093155/INST05-Terminus-tout-le-monde-descend.mp4,"Terminus, tout le monde descend !",instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: instantanes saison | palavras-chave: episode rare, vie quotidienne | lugares: le rocher quartier, monaco | autores: tournay joseph | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Terminus, tout le monde descend ! - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Terminus, tout le monde descend ! Film amateur Fonds Badia Années 1930 Inaugurée le 14 avril 1898 par le prince Albert I er , le réseau de tramways de Monaco, fonctionnera une trentaine d’années, effectuant plusieurs dizaines de rotations journalières entre la gare ferroviaire et les différents quartiers de Monaco. Au tout début des années 1930, Joseph Tournay a la bonne idée de filmer, avec sa caméra Pathé-Baby, l’arrivée d’un de ces tramways sur la place de la Visitation. Lo...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240326171154/INST-BADIA-A-lheure-du-GP.mp4,À l’heure du Grand Prix,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: pratiques amateurs | palavras-chave: course automobile, episode rare, grand prix | lugares: la condamine quartier, monaco | autores: tournay joseph | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | À l’heure du Grand Prix - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS À l’heure du Grand Prix Film amateur Fonds Badia Années 1930 La 5 e édition du Grand Prix de Monaco se déroule le dimanche 23 avril 1933. Avec sa caméra Pathé-Baby, Joseph Tournay saisit de manière documentaire et sensible, l’ambiance euphorique que connaisent les rues de la Principauté dans les heures qui précèdent la course : la circulation automobile très dense, la foule des badauds un peu désorientés, les portions de circuit délimitées par des sacs de sable et des p...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240617150014/Il-y-a-100-ans_version-web.mp4,"Il y a 100 ans, il y a 56 ans. Paris 1924, Monaco 1968","ceremonie, olympisme, sport","Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | palavras-chave: ceremonie, olympisme, sport | lugares: la condamine quartier, monaco, paris, philadelphie, port dhercule | autores: archives du palais de monaco, institut audiovisuel de monaco | período: annees 1920s, annees 1960s | suporte: 8 mm, photo numerique, tirage argentique | técnica: couleur, muet, noir et blanc | fonte de vídeo: video/mp4 | Il y a 100 ans, il y a 56 ans. Paris 1924, Monaco 1968 - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Il y a 100 ans, il y a 56 ans. Paris 1924, Monaco 1968 Années 1920, Années 1960 Conçu et réalisé par l’Institut audiovisuel de Monaco et les Archives du Palais de Monaco, ce montage d’archives évoque la participation monégasque, il y a 100 ans, aux Jeux olympiques de Paris 1924. L’occasion de revenir sur la médaille de bronze obtenue dans le concours d’art olympique par l’architecte Julien...",1924
