institution,slug,country,continent,repository_code,archive_type,bnt_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/liniya-rio-s-jordan-jovchev,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/gledajte-povtoreniyata-na-rakopisat-po-bnt1,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/olimpiadata-dnes-s-tereza-marinova-299,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-28-maj-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-21-maj-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/arhiv-a-ya-25cat.html?page=6,ok,200,0,0,Página 6 de 8 da categoria pública Архив (А-Я); 12 entradas listadas.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/d-r-vreme,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-14-maj-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-7-maj-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-23-april-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-16-april-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-9-april-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-2-april-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-26-mart-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/razdvizhi-se-s-bnt2-19-mart-2016,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
